Path,Size (KB),Resolution,Color Type,Label,Usage
F2/ct3-37.png,611.8779296875,449 x 464,RGB,F2,Validation
F0/a1160.jpg,22.8173828125,640 x 480,Grayscale,F0,Validation
F3/ct11-8.png,611.8779296875,449 x 464,RGB,F3,Validation
F2/ct5-16.png,611.8779296875,449 x 464,RGB,F2,Validation
F4/j972.jpg,28.705078125,640 x 480,Grayscale,F4,Validation
F2/t9766.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F0/k91.jpg,28.1025390625,640 x 480,Grayscale,F0,Validation
F0/a3298.jpg,30.7919921875,640 x 480,Grayscale,F0,Validation
F3/L8953.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F0/g40.jpg,20.7509765625,640 x 480,Grayscale,F0,Validation
F0/a3890.jpg,26.298828125,640 x 480,Grayscale,F0,Validation
F4/k4219.jpg,31.5185546875,640 x 480,Grayscale,F4,Validation
F3/ct11-21.png,611.8779296875,449 x 464,RGB,F3,Validation
F0/a3301.jpg,31.5556640625,640 x 480,Grayscale,F0,Validation
F0/a306.jpg,31.8193359375,640 x 480,Grayscale,F0,Validation
F4/k5813.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F4/y3776.jpg,22.1357421875,640 x 480,Grayscale,F4,Validation
F0/a5471.jpg,28.4677734375,640 x 480,Grayscale,F0,Validation
F1/m4032.jpg,21.29296875,640 x 480,Grayscale,F1,Validation
F4/ct14-5.png,611.8779296875,449 x 464,RGB,F4,Validation
F0/a160.jpg,30.201171875,640 x 480,Grayscale,F0,Validation
F4/q9872.jpg,28.5380859375,640 x 480,Grayscale,F4,Validation
F2/K2366.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F3/n9515.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F1/a33.jpg,23.6162109375,640 x 480,Grayscale,F1,Validation
F4/R8676.jpg,22.4228515625,640 x 480,Grayscale,F4,Validation
F4/f22.jpg,25.0205078125,640 x 480,Grayscale,F4,Validation
F0/a9455.jpg,25.4140625,640 x 480,Grayscale,F0,Validation
F4/e42.jpg,32.6650390625,640 x 480,Grayscale,F4,Validation
F1/e5180.jpg,23.572265625,640 x 480,Grayscale,F1,Validation
F3/ct9-33.png,611.8779296875,449 x 464,RGB,F3,Validation
F4/W2689.jpg,27.765625,640 x 480,Grayscale,F4,Validation
F1/a40.jpg,26.34765625,640 x 480,Grayscale,F1,Validation
F0/k86.jpg,28.0810546875,640 x 480,Grayscale,F0,Validation
F4/I972.jpg,21.6708984375,640 x 480,Grayscale,F4,Validation
F4/F5433.jpg,29.814453125,640 x 480,Grayscale,F4,Validation
F0/a4380.jpg,23.66015625,640 x 480,Grayscale,F0,Validation
F3/M9574.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F0/a7309.jpg,28.96484375,640 x 480,Grayscale,F0,Validation
F0/a201.jpg,31.31640625,640 x 480,Grayscale,F0,Validation
F0/a4658.jpg,29.43359375,640 x 480,Grayscale,F0,Validation
F1/ct1-62.png,611.8779296875,449 x 464,RGB,F1,Validation
F0/a2727.jpg,29.25,640 x 480,Grayscale,F0,Validation
F0/a5078.jpg,26.0029296875,640 x 480,Grayscale,F0,Validation
F0/k4.jpg,28.533203125,640 x 480,Grayscale,F0,Validation
F0/a2588.jpg,27.4091796875,640 x 480,Grayscale,F0,Validation
F1/P1599.jpg,611.8779296875,449 x 464,RGB,F1,Validation
F0/a3862.jpg,23.728515625,640 x 480,Grayscale,F0,Validation
F4/e27.jpg,22.1357421875,640 x 480,Grayscale,F4,Validation
F0/a4126.jpg,28.25,640 x 480,Grayscale,F0,Validation
F0/a3670.jpg,28.9345703125,640 x 480,Grayscale,F0,Validation
F4/I8573.jpg,16.3125,640 x 480,Grayscale,F4,Validation
F0/a7274.jpg,32.1376953125,640 x 480,Grayscale,F0,Validation
F0/a7956.jpg,20.7509765625,640 x 480,Grayscale,F0,Validation
F3/ct9-71.png,611.8779296875,449 x 464,RGB,F3,Validation
F1/n3459.jpg,611.8779296875,449 x 464,RGB,F1,Validation
F3/ct10-57.png,611.8779296875,449 x 464,RGB,F3,Validation
F2/u6709.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F3/T2930.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F4/N9636.jpg,30.048828125,640 x 480,Grayscale,F4,Validation
F2/X5665.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F0/a3556.jpg,30.87890625,640 x 480,Grayscale,F0,Validation
F2/n4457.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F2/S4453.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F4/J6221.jpg,25.951171875,640 x 480,Grayscale,F4,Validation
F1/L3480.jpg,23.0830078125,640 x 480,Grayscale,F1,Validation
F2/u7542.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F4/U5382.jpg,29.322265625,640 x 480,Grayscale,F4,Validation
F1/b25.jpg,27.966796875,640 x 480,Grayscale,F1,Validation
F3/z3352.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F4/d12.jpg,27.1904296875,640 x 480,Grayscale,F4,Validation
F4/i8852.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F3/ct11-68.png,611.8779296875,449 x 464,RGB,F3,Validation
F2/ct8-31.png,611.8779296875,449 x 464,RGB,F2,Validation
F3/Y8788.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F4/ct15-49.png,611.8779296875,449 x 464,RGB,F4,Validation
F2/u5632.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F0/a4362.jpg,32.7587890625,640 x 480,Grayscale,F0,Validation
F4/w2225.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F0/h57.jpg,23.4970703125,640 x 480,Grayscale,F0,Validation
F2/x2487.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F0/a154.jpg,30.0947265625,640 x 480,Grayscale,F0,Validation
F0/a1556.jpg,28.49609375,640 x 480,Grayscale,F0,Validation
F3/s194.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F0/a7055.jpg,27.4541015625,640 x 480,Grayscale,F0,Validation
F0/a284.jpg,23.66015625,640 x 480,Grayscale,F0,Validation
F4/Y5471.jpg,19.953125,640 x 480,Grayscale,F4,Validation
F0/a6566.jpg,27.9736328125,640 x 480,Grayscale,F0,Validation
F1/D5097.jpg,32.009765625,640 x 480,Grayscale,F1,Validation
F4/o411.jpg,30.072265625,640 x 480,Grayscale,F4,Validation
F1/L4918.jpg,27.216796875,640 x 480,Grayscale,F1,Validation
F4/X3429.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F3/ct9-28.png,611.8779296875,449 x 464,RGB,F3,Validation
F1/N887.jpg,611.8779296875,449 x 464,RGB,F1,Validation
F3/z9133.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F1/B2927.jpg,611.8779296875,449 x 464,RGB,F1,Validation
F1/o4573.jpg,20.736328125,640 x 480,Grayscale,F1,Validation
F0/a9965.jpg,26.1904296875,640 x 480,Grayscale,F0,Validation
F0/a157.jpg,29.5634765625,640 x 480,Grayscale,F0,Validation
F2/ct4-47.png,611.8779296875,449 x 464,RGB,F2,Validation
F1/ct2-19.png,611.8779296875,449 x 464,RGB,F1,Validation
F4/n1666.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F1/g3562.jpg,611.8779296875,449 x 464,RGB,F1,Validation
F1/q1974.jpg,26.60546875,640 x 480,Grayscale,F1,Validation
F0/a921.jpg,28.1650390625,640 x 480,Grayscale,F0,Validation
F3/N1041.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F1/ct3-16.png,611.8779296875,449 x 464,RGB,F1,Validation
F3/U2517.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F4/g7413.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F4/s356.jpg,22.181640625,640 x 480,Grayscale,F4,Validation
F1/M8710.jpg,611.8779296875,449 x 464,RGB,F1,Validation
F4/K9734.jpg,23.623046875,640 x 480,Grayscale,F4,Validation
F0/a6408.jpg,28.6748046875,640 x 480,Grayscale,F0,Validation
F1/ct1-48.png,611.8779296875,449 x 464,RGB,F1,Validation
F0/j3.jpg,21.9248046875,640 x 480,Grayscale,F0,Validation
F4/R3635.jpg,30.83984375,640 x 480,Grayscale,F4,Validation
F0/a5907.jpg,31.095703125,640 x 480,Grayscale,F0,Validation
F4/s1690.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F2/ct3-54.png,611.8779296875,449 x 464,RGB,F2,Validation
F1/Q2407.jpg,17.3408203125,640 x 480,Grayscale,F1,Validation
F0/a7376.jpg,31.0205078125,640 x 480,Grayscale,F0,Validation
F1/A9304.jpg,17.3408203125,640 x 480,Grayscale,F1,Validation
F0/a1780.jpg,24.3310546875,640 x 480,Grayscale,F0,Validation
F4/l9607.jpg,30.453125,640 x 480,Grayscale,F4,Validation
F0/a5193.jpg,30.9111328125,640 x 480,Grayscale,F0,Validation
F4/g24.jpg,28.728515625,640 x 480,Grayscale,F4,Validation
F3/j6591.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F0/a602.jpg,28.9345703125,640 x 480,Grayscale,F0,Validation
F4/Q870.jpg,20.9296875,640 x 480,Grayscale,F4,Validation
F1/P4448.jpg,28.9130859375,640 x 480,Grayscale,F1,Validation
F0/a6378.jpg,28.3037109375,640 x 480,Grayscale,F0,Validation
F4/G1788.jpg,23.021484375,640 x 480,Grayscale,F4,Validation
F0/a3810.jpg,28.099609375,640 x 480,Grayscale,F0,Validation
F0/a262.jpg,30.7919921875,640 x 480,Grayscale,F0,Validation
F0/a5335.jpg,25.9443359375,640 x 480,Grayscale,F0,Validation
F4/k4514.jpg,28.3779296875,640 x 480,Grayscale,F4,Validation
F3/X8031.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F0/a8027.jpg,27.9736328125,640 x 480,Grayscale,F0,Validation
F2/M3951.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F1/k4649.jpg,26.8876953125,640 x 480,Grayscale,F1,Validation
F2/ct8-2.png,611.8779296875,449 x 464,RGB,F2,Validation
F0/a9443.jpg,30.9482421875,640 x 480,Grayscale,F0,Validation
F2/V9221.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F4/r9234.jpg,23.4609375,640 x 480,Grayscale,F4,Validation
F2/ct7-15.png,611.8779296875,449 x 464,RGB,F2,Validation
F0/a899.jpg,28.826171875,640 x 480,Grayscale,F0,Validation
F1/ct1-6.png,611.8779296875,449 x 464,RGB,F1,Validation
F0/a8575.jpg,28.1826171875,640 x 480,Grayscale,F0,Validation
F2/v3881.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F0/a1062.jpg,29.2041015625,640 x 480,Grayscale,F0,Validation
F4/y6382.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F1/a21.jpg,26.98046875,640 x 480,Grayscale,F1,Validation
F4/N5208.jpg,23.357421875,640 x 480,Grayscale,F4,Validation
F4/X1135.jpg,22.1396484375,640 x 480,Grayscale,F4,Validation
F3/k585.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F0/j31.jpg,32.0146484375,640 x 480,Grayscale,F0,Validation
F4/p5060.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F3/ct9-23.png,611.8779296875,449 x 464,RGB,F3,Validation
F0/a5272.jpg,29.0859375,640 x 480,Grayscale,F0,Validation
F4/K782.jpg,22.5234375,640 x 480,Grayscale,F4,Validation
F4/J6876.jpg,30.453125,640 x 480,Grayscale,F4,Validation
F2/ct8-30.png,611.8779296875,449 x 464,RGB,F2,Validation
F0/a1673.jpg,29.576171875,640 x 480,Grayscale,F0,Validation
F4/K4472.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F0/a2011.jpg,29.435546875,640 x 480,Grayscale,F0,Validation
F0/j99.jpg,30.9912109375,640 x 480,Grayscale,F0,Validation
F0/h18.jpg,26.9111328125,640 x 480,Grayscale,F0,Validation
F3/ct9-53.png,611.8779296875,449 x 464,RGB,F3,Validation
F0/a4760.jpg,23.4970703125,640 x 480,Grayscale,F0,Validation
F4/u6726.jpg,27.01171875,640 x 480,Grayscale,F4,Validation
F4/k4736.jpg,23.37109375,640 x 480,Grayscale,F4,Validation
F1/b29.jpg,27.6259765625,640 x 480,Grayscale,F1,Validation
F2/v3562.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F2/ct5-68.png,611.8779296875,449 x 464,RGB,F2,Validation
F4/G269.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F0/a5991.jpg,29.748046875,640 x 480,Grayscale,F0,Validation
F0/a4526.jpg,31.0859375,640 x 480,Grayscale,F0,Validation
F4/U1853.jpg,19.60546875,640 x 480,Grayscale,F4,Validation
F0/a7425.jpg,31.0205078125,640 x 480,Grayscale,F0,Validation
F0/a1737.jpg,28.029296875,640 x 480,Grayscale,F0,Validation
F3/P7386.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F1/ct2-16.png,611.8779296875,449 x 464,RGB,F1,Validation
F3/ct8-50.png,611.8779296875,449 x 464,RGB,F3,Validation
F0/j65.jpg,26.0703125,640 x 480,Grayscale,F0,Validation
F4/l7568.jpg,19.6650390625,640 x 480,Grayscale,F4,Validation
F4/e11.jpg,19.60546875,640 x 480,Grayscale,F4,Validation
F0/a4853.jpg,24.5341796875,640 x 480,Grayscale,F0,Validation
F2/ct5-53.png,611.8779296875,449 x 464,RGB,F2,Validation
F4/I9472.jpg,20.9423828125,640 x 480,Grayscale,F4,Validation
F0/a1755.jpg,28.826171875,640 x 480,Grayscale,F0,Validation
F4/K1500.jpg,26.11328125,640 x 480,Grayscale,F4,Validation
F4/I4501.jpg,20.505859375,640 x 480,Grayscale,F4,Validation
F0/a3992.jpg,23.525390625,640 x 480,Grayscale,F0,Validation
F4/ct15-36.png,611.8779296875,449 x 464,RGB,F4,Validation
F2/ct8-8.png,611.8779296875,449 x 464,RGB,F2,Validation
F1/o169.jpg,611.8779296875,449 x 464,RGB,F1,Validation
F0/h26.jpg,29.291015625,640 x 480,Grayscale,F0,Validation
F1/c45.jpg,14.6240234375,640 x 480,Grayscale,F1,Validation
F3/ct10-75.png,611.8779296875,449 x 464,RGB,F3,Validation
F1/Q7506.jpg,22.59375,640 x 480,Grayscale,F1,Validation
F3/V1625.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F0/a2781.jpg,25.9443359375,640 x 480,Grayscale,F0,Validation
F0/a301.jpg,30.181640625,640 x 480,Grayscale,F0,Validation
F0/a360.jpg,21.91015625,640 x 480,Grayscale,F0,Validation
F4/f3928.jpg,27.1904296875,640 x 480,Grayscale,F4,Validation
F4/J538.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F2/O1009.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F0/g38.jpg,22.8173828125,640 x 480,Grayscale,F0,Validation
F2/N5101.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F0/a5738.jpg,21.7373046875,640 x 480,Grayscale,F0,Validation
F0/a9457.jpg,28.873046875,640 x 480,Grayscale,F0,Validation
F3/ct11-33.png,611.8779296875,449 x 464,RGB,F3,Validation
F1/b9.jpg,25.208984375,640 x 480,Grayscale,F1,Validation
F4/l2646.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F2/ct7-14.png,611.8779296875,449 x 464,RGB,F2,Validation
F3/Y95.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F4/t1165.jpg,16.4658203125,640 x 480,Grayscale,F4,Validation
F0/a9183.jpg,31.31640625,640 x 480,Grayscale,F0,Validation
F1/ct2-14.png,611.8779296875,449 x 464,RGB,F1,Validation
F3/ct9-41.png,611.8779296875,449 x 464,RGB,F3,Validation
F0/a9276.jpg,29.572265625,640 x 480,Grayscale,F0,Validation
F4/q7527.jpg,20.8330078125,640 x 480,Grayscale,F4,Validation
F2/V3727.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F0/a4735.jpg,29.435546875,640 x 480,Grayscale,F0,Validation
F4/y44.jpg,23.021484375,640 x 480,Grayscale,F4,Validation
F2/n4973.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F3/P2376.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F3/l572.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F1/J8034.jpg,28.244140625,640 x 480,Grayscale,F1,Validation
F0/a7692.jpg,29.98828125,640 x 480,Grayscale,F0,Validation
F4/v8963.jpg,26.2548828125,640 x 480,Grayscale,F4,Validation
F0/a8718.jpg,28.2451171875,640 x 480,Grayscale,F0,Validation
F0/a4091.jpg,24.1826171875,640 x 480,Grayscale,F0,Validation
F3/L437.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F3/y9435.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F0/a193.jpg,21.9248046875,640 x 480,Grayscale,F0,Validation
F1/ct3-21.png,611.8779296875,449 x 464,RGB,F1,Validation
F4/M8860.jpg,29.087890625,640 x 480,Grayscale,F4,Validation
F0/a316.jpg,25.8017578125,640 x 480,Grayscale,F0,Validation
F3/ct10-50.png,611.8779296875,449 x 464,RGB,F3,Validation
F1/a23.jpg,28.244140625,640 x 480,Grayscale,F1,Validation
F3/K1689.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F0/a123.jpg,27.9736328125,640 x 480,Grayscale,F0,Validation
F3/p2166.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F3/ct10-27.png,611.8779296875,449 x 464,RGB,F3,Validation
F4/j6782.jpg,24.732421875,640 x 480,Grayscale,F4,Validation
F0/a7579.jpg,23.46875,640 x 480,Grayscale,F0,Validation
F4/M1227.jpg,31.994140625,640 x 480,Grayscale,F4,Validation
F0/a8178.jpg,23.4345703125,640 x 480,Grayscale,F0,Validation
F0/a5106.jpg,28.150390625,640 x 480,Grayscale,F0,Validation
F0/a252.jpg,32.4365234375,640 x 480,Grayscale,F0,Validation
F2/ct3-47.png,611.8779296875,449 x 464,RGB,F2,Validation
F3/l1260.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F4/O1531.jpg,28.5283203125,640 x 480,Grayscale,F4,Validation
F0/a5610.jpg,31.70703125,640 x 480,Grayscale,F0,Validation
F0/a4421.jpg,28.2451171875,640 x 480,Grayscale,F0,Validation
F0/a7829.jpg,21.5205078125,640 x 480,Grayscale,F0,Validation
F4/V3888.jpg,32.6650390625,640 x 480,Grayscale,F4,Validation
F3/j5988.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F1/ct1-47.png,611.8779296875,449 x 464,RGB,F1,Validation
F0/a7229.jpg,28.150390625,640 x 480,Grayscale,F0,Validation
F4/d32.jpg,27.9912109375,640 x 480,Grayscale,F4,Validation
F4/e3.jpg,27.3505859375,640 x 480,Grayscale,F4,Validation
F0/a1027.jpg,30.06640625,640 x 480,Grayscale,F0,Validation
F0/a4826.jpg,27.8720703125,640 x 480,Grayscale,F0,Validation
F2/q1855.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F0/a1520.jpg,26.84375,640 x 480,Grayscale,F0,Validation
F0/h16.jpg,26.1669921875,640 x 480,Grayscale,F0,Validation
F0/a9715.jpg,21.7373046875,640 x 480,Grayscale,F0,Validation
F4/l1836.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F1/l9451.jpg,20.5458984375,640 x 480,Grayscale,F1,Validation
F2/ct3-38.png,611.8779296875,449 x 464,RGB,F2,Validation
F4/v1332.jpg,16.4658203125,640 x 480,Grayscale,F4,Validation
F4/G1161.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F0/a607.jpg,23.728515625,640 x 480,Grayscale,F0,Validation
F0/a5030.jpg,29.291015625,640 x 480,Grayscale,F0,Validation
F1/f4892.jpg,19.4501953125,640 x 480,Grayscale,F1,Validation
F4/Z2118.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F4/l8456.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F4/s9625.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F4/ct15-26.png,611.8779296875,449 x 464,RGB,F4,Validation
F2/ct3-33.png,611.8779296875,449 x 464,RGB,F2,Validation
F3/P4206.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F3/ct12-1.png,611.8779296875,449 x 464,RGB,F3,Validation
F3/ct12-17.png,611.8779296875,449 x 464,RGB,F3,Validation
F0/a7891.jpg,27.7783203125,640 x 480,Grayscale,F0,Validation
F2/ct4-62.png,611.8779296875,449 x 464,RGB,F2,Validation
F0/a3258.jpg,31.7333984375,640 x 480,Grayscale,F0,Validation
F0/a723.jpg,23.8349609375,640 x 480,Grayscale,F0,Validation
F3/w4615.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F4/t7590.jpg,29.001953125,640 x 480,Grayscale,F4,Validation
F4/g1651.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F0/a3067.jpg,27.15625,640 x 480,Grayscale,F0,Validation
F4/G7466.jpg,32.455078125,640 x 480,Grayscale,F4,Validation
F0/a1037.jpg,30.3876953125,640 x 480,Grayscale,F0,Validation
F0/k95.jpg,28.25,640 x 480,Grayscale,F0,Validation
F4/e29.jpg,30.07421875,640 x 480,Grayscale,F4,Validation
F1/c27.jpg,27.8984375,640 x 480,Grayscale,F1,Validation
F2/i8994.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F1/a7.jpg,26.7890625,640 x 480,Grayscale,F1,Validation
F0/a8965.jpg,30.3525390625,640 x 480,Grayscale,F0,Validation
F3/ct9-58.png,611.8779296875,449 x 464,RGB,F3,Validation
F3/ct10-41.png,611.8779296875,449 x 464,RGB,F3,Validation
F4/q3997.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F2/p5729.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F0/a3292.jpg,29.0029296875,640 x 480,Grayscale,F0,Validation
F0/a1299.jpg,21.7373046875,640 x 480,Grayscale,F0,Validation
F4/g3407.jpg,31.083984375,640 x 480,Grayscale,F4,Validation
F4/O5499.jpg,22.181640625,640 x 480,Grayscale,F4,Validation
F0/a9096.jpg,32.1337890625,640 x 480,Grayscale,F0,Validation
F4/w2451.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F1/H830.jpg,611.8779296875,449 x 464,RGB,F1,Validation
F0/a3957.jpg,27.15625,640 x 480,Grayscale,F0,Validation
F1/K8684.jpg,611.8779296875,449 x 464,RGB,F1,Validation
F0/a153.jpg,27.8359375,640 x 480,Grayscale,F0,Validation
F3/N8930.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F0/a7306.jpg,27.0234375,640 x 480,Grayscale,F0,Validation
F1/ct1-52.png,611.8779296875,449 x 464,RGB,F1,Validation
F2/P6421.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F4/H3746.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F0/a4258.jpg,25.3701171875,640 x 480,Grayscale,F0,Validation
F4/H3620.jpg,24.7783203125,640 x 480,Grayscale,F4,Validation
F2/p202.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F2/i2264.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F3/ct9-57.png,611.8779296875,449 x 464,RGB,F3,Validation
F1/O9212.jpg,611.8779296875,449 x 464,RGB,F1,Validation
F0/a1264.jpg,28.345703125,640 x 480,Grayscale,F0,Validation
F2/P1716.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F0/a629.jpg,28.533203125,640 x 480,Grayscale,F0,Validation
F2/p2182.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F0/a6656.jpg,28.6884765625,640 x 480,Grayscale,F0,Validation
F2/R2676.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F0/a2053.jpg,31.5498046875,640 x 480,Grayscale,F0,Validation
F0/a4631.jpg,28.1357421875,640 x 480,Grayscale,F0,Validation
F1/H1058.jpg,31.5908203125,640 x 480,Grayscale,F1,Validation
F4/e2.jpg,25.07421875,640 x 480,Grayscale,F4,Validation
F1/b4.jpg,22.732421875,640 x 480,Grayscale,F1,Validation
F4/t6739.jpg,28.8232421875,640 x 480,Grayscale,F4,Validation
F4/U3453.jpg,23.3330078125,640 x 480,Grayscale,F4,Validation
F2/ct5-48.png,611.8779296875,449 x 464,RGB,F2,Validation
F1/q6801.jpg,611.8779296875,449 x 464,RGB,F1,Validation
F0/a261.jpg,30.7177734375,640 x 480,Grayscale,F0,Validation
F0/k6.jpg,28.099609375,640 x 480,Grayscale,F0,Validation
F2/k2385.jpg,611.8779296875,449 x 464,RGB,F2,Validation
F2/ct4-49.png,611.8779296875,449 x 464,RGB,F2,Validation
F1/H1739.jpg,611.8779296875,449 x 464,RGB,F1,Validation
F0/a3976.jpg,28.0810546875,640 x 480,Grayscale,F0,Validation
F2/ct4-4.png,611.8779296875,449 x 464,RGB,F2,Validation
F3/j4822.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F0/a3411.jpg,23.728515625,640 x 480,Grayscale,F0,Validation
F4/W1109.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F0/a5365.jpg,26.421875,640 x 480,Grayscale,F0,Validation
F0/a264.jpg,29.3388671875,640 x 480,Grayscale,F0,Validation
F4/g36.jpg,25.2421875,640 x 480,Grayscale,F4,Validation
F0/a5382.jpg,27.421875,640 x 480,Grayscale,F0,Validation
F0/h82.jpg,28.427734375,640 x 480,Grayscale,F0,Validation
F4/z3989.jpg,30.07421875,640 x 480,Grayscale,F4,Validation
F0/a7739.jpg,29.435546875,640 x 480,Grayscale,F0,Validation
F0/a4863.jpg,29.3388671875,640 x 480,Grayscale,F0,Validation
F4/g33.jpg,21.6513671875,640 x 480,Grayscale,F4,Validation
F3/z1643.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F3/P9544.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F4/S6312.jpg,30.138671875,640 x 480,Grayscale,F4,Validation
F4/Y2900.jpg,28.5693359375,640 x 480,Grayscale,F4,Validation
F4/M8071.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F1/l9971.jpg,611.8779296875,449 x 464,RGB,F1,Validation
F4/ct14-30.png,611.8779296875,449 x 464,RGB,F4,Validation
F0/a4030.jpg,31.1708984375,640 x 480,Grayscale,F0,Validation
F0/a141.jpg,29.572265625,640 x 480,Grayscale,F0,Validation
F0/a3486.jpg,30.388671875,640 x 480,Grayscale,F0,Validation
F0/a7922.jpg,31.31640625,640 x 480,Grayscale,F0,Validation
F4/N6630.jpg,28.5283203125,640 x 480,Grayscale,F4,Validation
F4/L9720.jpg,30.302734375,640 x 480,Grayscale,F4,Validation
F4/V8199.jpg,611.8779296875,449 x 464,RGB,F4,Validation
F3/ct11-60.png,611.8779296875,449 x 464,RGB,F3,Validation
F3/P8357.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F0/a9574.jpg,25.2841796875,640 x 480,Grayscale,F0,Validation
F4/f36.jpg,29.0263671875,640 x 480,Grayscale,F4,Validation
F4/t983.jpg,27.138671875,640 x 480,Grayscale,F4,Validation
F0/a4809.jpg,29.9912109375,640 x 480,Grayscale,F0,Validation
F0/a5090.jpg,20.7509765625,640 x 480,Grayscale,F0,Validation
F3/x1414.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F3/ct10-1.png,611.8779296875,449 x 464,RGB,F3,Validation
F4/x2251.jpg,19.6650390625,640 x 480,Grayscale,F4,Validation
F0/a5187.jpg,29.458984375,640 x 480,Grayscale,F0,Validation
F0/a9255.jpg,27.9658203125,640 x 480,Grayscale,F0,Validation
F4/x858.jpg,24.732421875,640 x 480,Grayscale,F4,Validation
F0/a2814.jpg,29.923828125,640 x 480,Grayscale,F0,Validation
F3/r7615.jpg,611.8779296875,449 x 464,RGB,F3,Validation
F1/F490.jpg,611.8779296875,449 x 464,RGB,F1,Validation
F4/e31.jpg,29.0400390625,640 x 480,Grayscale,F4,Validation
